Id,TextTopics,TopicPercentages
99_3609_2,309,0.49758297
99_3610_2,305,0.68396276
99_3614_2,254,0.35489893
99_3621_2,237,0.33020005
99_3622_2,312,0.6985171
99_3623_2,315,0.68342155
99_3625_2,312,0.6985171
99_3626_2,312,0.5432902
99_3633_2,312,0.55528176
99_3636_2,309,0.36292967
99_3637_2,239,0.6306291
99_3639_2,238,0.478075
99_3643_2,312,0.7749927
99_3645_2,284,0.39047596
99_3646_2,312,0.5432902
99_3648_2,260,0.57783055
99_3649_2,312,0.50901115
99_3653_2,313,0.50996256
99_3655_2,243,0.88255763
99_3656_2,295,0.92808896
99_3657_2,299,0.89595604
99_3658_2,312,0.698517
99_3663_2,312,0.5432902
99_3669_2,273,0.86547256
99_3672_2,243,0.9061829
99_3674_2,249,0.8826594
99_3675_2,312,0.69851714
99_3677_2,268,0.73190266
99_3680_2,254,0.8826411
99_3682_2,323,0.6883649
99_3686_2,312,0.698517
99_3689_2,248,0.8825229
99_3690_2,293,0.8655705
99_3693_2,318,0.6827587
99_3694_2,323,0.68836486
99_3697_2,281,0.91486293
99_3701_2,297,0.86578286
99_3702_2,312,0.5432902
99_3708_2,240,0.6826889
99_3714_2,241,0.8827777
99_3717_2,312,0.5106293
99_3722_2,312,0.5432902
99_3726_2,312,0.51605195
99_3727_2,310,0.76389116
99_3731_2,257,0.31723446
99_3732_2,311,0.81119317
99_3737_2,305,0.7641303
99_3739_2,247,0.33819592
99_3749_2,312,0.5432902
99_3750_2,312,0.5432902
99_3751_2,312,0.5432902
99_3754_2,244,0.6615682
99_3758_2,312,0.54329026
99_3759_2,295,0.31628844
99_3762_2,259,0.5989498
99_3767_2,238,0.6521746
99_3770_2,312,0.3825511
99_3772_2,312,0.6160646
99_3773_2,298,0.6835075
99_3774_2,297,0.48357052
99_3777_2,318,0.8824844
99_3778_2,312,0.5089745
99_3779_2,312,0.50983006
99_3781_2,307,0.6973577
99_3783_2,295,0.51025456
99_3785_2,235,0.6307748
99_3787_2,268,0.5774278
99_3792_2,258,0.88237965
99_3800_2,312,0.5145731
99_3817_2,312,0.5432902
99_3822_2,312,0.5213282
99_3825_2,310,0.77298987
99_3833_2,312,0.54329026
99_3840_2,312,0.5432902
99_3841_2,323,0.6883623
99_3844_2,309,0.5669408
99_3848_2,312,0.69851714
99_3849_2,298,0.9533054
99_3857_2,312,0.3010423
99_3860_2,312,0.5145699
99_3867_2,309,0.31876788
99_3868_2,295,0.76391965
99_3879_2,312,0.698517
99_3884_2,305,0.33517674
99_3886_2,294,0.63165915
99_3887_2,255,0.47251952
99_3888_2,323,0.6883647
99_3895_2,312,0.50128895
99_3897_2,312,0.5432902
99_3898_2,237,0.91493255
99_3902_2,312,0.7749927
99_3908_2,312,0.77499264
99_3911_2,309,0.6875973
99_3918_2,309,0.49080563
99_3920_2,309,0.38060248
99_3929_2,243,0.7633952
99_3935_2,290,0.6086214
99_3936_2,312,0.69851714
99_3942_2,314,0.5098427
99_3950_2,310,0.8161652
99_3968_2,319,0.84293205
99_3969_2,309,0.6875973
99_3992_2,312,0.48889995
99_3993_2,312,0.698517
99_3998_2,312,0.5189938
99_3999_2,312,0.5866058
99_4004_2,298,0.301789
99_4005_2,324,0.60327655
99_4011_2,312,0.5432902
99_4016_2,309,0.5009746
99_4018_2,237,0.31701228
99_4019_2,264,0.5963046
99_4021_2,309,0.38910493
99_4024_2,237,0.3057522
99_4025_2,312,0.698517
99_4026_2,312,0.69851714
99_4028_2,274,0.50479037
99_4034_2,285,0.76538754
99_4037_2,252,0.6830382
99_4038_2,281,0.86580735
99_4040_2,312,0.5432902
99_4052_2,312,0.5432902
99_4072_2,312,0.69851714
99_4078_2,236,0.47069645
99_4080_2,241,0.68357295
99_4082_2,312,0.61877584
99_4090_2,245,0.40804765
99_4092_2,264,0.5924915
99_4093_2,259,0.7201558
99_4098_2,256,0.553486
99_4128_2,253,0.68308735
99_4147_2,313,0.47178087
99_4153_2,323,0.814476
99_4157_2,312,0.5432902
99_4160_2,285,0.7653483
99_4161_2,312,0.5432902
99_4168_2,312,0.7749927
99_4171_2,254,0.52901083
99_4174_2,312,0.52132994
99_4175_2,312,0.45660654
99_4187_2,323,0.6883643
99_4192_2,312,0.77499264
99_4201_2,275,0.92190206
99_4205_2,312,0.5432902
99_4213_2,323,0.5950965
99_4214_2,252,0.81130564
99_4216_2,312,0.5432902
99_4219_2,312,0.54329026
99_4225_2,309,0.5107986
99_4227_2,312,0.5432902
99_4233_2,323,0.54967624
99_4235_2,309,0.76684296
99_4236_2,309,0.6875973
99_4238_2,312,0.5432902
99_4240_2,238,0.46497738
99_4242_2,299,0.49324012
99_4244_2,312,0.698517
99_4268_2,302,0.68259186
99_4282_2,264,0.55963254
99_4286_2,312,0.4581958
99_4296_2,249,0.68325067
99_4302_2,317,0.59499556
99_4329_2,264,0.37296027
99_4331_2,297,0.32328996
99_4338_2,243,0.682978
99_4342_2,312,0.698517
99_4353_2,312,0.4782372
99_4362_2,312,0.3844305
99_4364_2,281,0.84322506
99_4368_2,255,0.88255525
99_4369_2,263,0.82443047
99_4370_2,313,0.8957941
99_4372_2,317,0.97539455
99_4373_2,290,0.73192734
99_4374_2,259,0.9414755
99_4376_2,238,0.6578538
99_4377_2,244,0.8430791
99_4380_2,307,0.87067616
99_4381_2,305,0.5104652
99_4382_2,314,0.9449714
99_4383_2,307,0.5624637
99_4386_2,310,0.37892237
99_4387_2,307,0.40667015
99_4388_2,319,0.9507272
99_4389_2,251,0.60928977
99_4390_2,250,0.91465545
99_4391_2,247,0.33655336
99_4392_2,265,0.86549485
99_4393_2,306,0.7567224
99_4395_2,294,0.86580086
99_4397_2,306,0.70107496
99_4399_2,268,0.9146823
99_4400_2,244,0.7144381
99_4401_2,320,0.7631457
99_4402_2,255,0.68297124
99_4403_2,235,0.60900146
99_4404_2,288,0.6829068
99_4405_2,299,0.6837843
99_4406_2,303,0.88239634
99_4408_2,323,0.90777606
99_4409_2,265,0.47897428
99_4410_2,239,0.964012
99_4411_2,299,0.70525324
99_4412_2,270,0.9278883
99_4413_2,262,0.3611775
99_4414_2,289,0.8955158
99_4415_2,313,0.89204144
99_4416_2,253,0.7904519
99_4417_2,324,0.914769
99_4419_2,262,0.38159797
99_4420_2,257,0.8824346
99_4421_2,296,0.9062461
99_4422_2,312,0.5305549
99_4423_2,242,0.5195247
99_4425_2,308,0.5196406
99_4426_2,312,0.5145759
99_4427_2,293,0.5672515
99_4428_2,323,0.52791107
99_4429_2,323,0.6883644
99_4430_2,237,0.8828005
99_4431_2,270,0.94491374
99_4432_2,263,0.5774923
99_4433_2,262,0.5109309
99_4434_2,241,0.895887
99_4435_2,304,0.5095711
99_4436_2,281,0.91486245
99_4437_2,313,0.9532731
99_4439_2,301,0.6824914
99_4440_2,295,0.8959224
99_4442_2,305,0.8960153
99_4444_2,327,0.36363636363636365
99_4445_2,269,0.6544915
99_4446_2,305,0.38078877
99_4448_2,266,0.9146328
99_4450_2,285,0.41849622
99_4451_2,265,0.95070475
99_4452_2,301,0.9329962
99_4453_2,269,0.3667972
99_4454_2,295,0.74814034
99_4455_2,321,0.76322967
99_4457_2,241,0.5206516
99_4458_2,262,0.92829525
99_4459_2,264,0.85497206
99_4461_2,312,0.5432895
99_4462_2,286,0.8955722
99_4463_2,285,0.68564713
99_4464_2,266,0.9060466
99_4465_2,299,0.95759857
99_4466_2,299,0.9220929
99_4467_2,311,0.9375511
99_4468_2,276,0.9376435
99_4469_2,315,0.8827217
99_4470_2,313,0.73521096
99_4471_2,276,0.8114737
99_4472_2,291,0.94797367
99_4473_2,285,0.5237939
99_4474_2,306,0.4986698
99_4475_2,259,0.8656044
99_4476_2,316,0.9760496
99_4477_2,277,0.865643
99_4479_2,241,0.5765344
99_4480_2,321,0.9479774
99_4481_2,255,0.9330972
99_4482_2,299,0.51033235
99_4483_2,257,0.8654992
99_4484_2,249,0.89578086
99_4485_2,256,0.9375572
99_4486_2,255,0.9061813
99_4488_2,290,0.6827902
99_4489_2,316,0.7087015
99_4490_2,320,0.86549914
99_4491_2,242,0.9532054
99_4492_2,278,0.9479489
99_4493_2,260,0.5097163
99_4494_2,244,0.9480297
99_4495_2,248,0.7215534
99_4496_2,310,0.8012187
99_4497_2,300,0.8380736
99_4498_2,307,0.96261895
99_4499_2,269,0.7367768
99_4501_2,266,0.74473625
99_4502_2,278,0.94794875
99_4503_2,244,0.8957239
99_4504_2,285,0.47078845
99_4506_2,263,0.9449246
99_4507_2,313,0.9219714
99_4508_2,259,0.882525
99_4509_2,288,0.68290734
99_4510_2,300,0.933027
99_4511_2,265,0.57739925
99_4513_2,286,0.9146591
99_4514_2,302,0.9801057
99_4515_2,307,0.9147914
99_4516_2,314,0.8657047
99_4518_2,248,0.8663287
99_4519_2,283,0.6692587
99_4520_2,324,0.97475487
99_4521_2,302,0.9716509
99_4523_2,285,0.50582576
99_4524_2,307,0.89573306
99_4525_2,288,0.9688413
99_4526_2,313,0.7679253
99_4527_2,262,0.9151889
99_4528_2,240,0.7543502
99_4529_2,291,0.9218345
99_4530_2,255,0.80372417
99_4531_2,241,0.68357295
99_4532_2,241,0.922041
99_4533_2,312,0.6985163
99_4534_2,257,0.88243425
99_4535_2,316,0.68297917
99_4536_2,303,0.9060537
99_4538_2,237,0.31548223
99_4539_2,311,0.7793017
99_4540_2,290,0.927887
99_4541_2,285,0.68564755
99_4542_2,251,0.950851
99_4543_2,312,0.5432902
99_4544_2,299,0.683757
99_4545_2,236,0.87873244
99_4546_2,248,0.92790824
99_4548_2,313,0.6308508
99_4549_2,309,0.56005013
99_4550_2,235,0.8018689
99_4552_2,269,0.86135036
99_4553_2,279,0.9507889
99_4554_2,252,0.7566692
99_4555_2,312,0.6985171
99_4557_2,324,0.8430526
99_4558_2,310,0.90638924
99_4559_2,294,0.85838723
99_4560_2,291,0.66725796
99_4561_2,299,0.4539228
99_4562_2,267,0.8654608
99_4563_2,245,0.9414714
99_4564_2,274,0.4511656
99_4565_2,312,0.6985171
99_4566_2,269,0.763314
99_4567_2,285,0.4979879
99_4568_2,247,0.92794305
99_4569_2,250,0.88241804
99_4570_2,273,0.8654752
99_4571_2,247,0.9449552
99_4574_2,316,0.91476244
99_4575_2,271,0.9892616
99_4576_2,246,0.9506753
99_4577_2,269,0.89565456
99_4578_2,282,0.88255924
99_4579_2,322,0.9506944
99_4580_2,291,0.9218346
99_4581_2,263,0.5256305
99_4582_2,313,0.72172356
99_4583_2,268,0.5774328
99_4584_2,298,0.6835069
99_4585_2,288,0.8656109
99_4586_2,323,0.52791107
99_4587_2,318,0.97720337
99_4589_2,244,0.51503193
99_4590_2,248,0.86135346
99_4591_2,252,0.8957114
99_4592_2,260,0.96777004
99_4593_2,261,0.870566
99_4594_2,265,0.9146644
99_4596_2,310,0.4337974
99_4597_2,260,0.61705863
99_4599_2,319,0.94145507
99_4601_2,257,0.7128342
99_4602_2,251,0.6863783
99_4603_2,314,0.67481935
99_4604_2,285,0.52379435
99_4605_2,298,0.945037
99_4606_2,237,0.71905506
99_4607_2,246,0.75428945
99_4609_2,294,0.6139731
99_4610_2,285,0.9558352
99_4611_2,305,0.66222554
99_4612_2,305,0.37870026
99_4614_2,322,0.9414161
99_4615_2,238,0.9147599
99_4616_2,259,0.91473347
99_4617_2,321,0.72149944
99_4620_2,268,0.6461397
99_4621_2,307,0.86569524
99_4622_2,261,0.9531637
99_4623_2,279,0.76354367
99_4624_2,249,0.8826584
99_4626_2,240,0.75946146
99_4627_2,285,0.92853594
99_4628_2,306,0.94804674
99_4630_2,300,0.96099985
99_4631_2,256,0.38349646
99_4632_2,307,0.89573365
99_4633_2,263,0.93755233
99_4635_2,267,0.7214133
99_4636_2,268,0.67193943
99_4637_2,244,0.9147833
99_4638_2,320,0.9740213
99_4640_2,238,0.90618587
99_4641_2,242,0.75328255
99_4642_2,251,0.73262924
99_4643_2,255,0.46052384
99_4644_2,315,0.67496896
99_4645_2,299,0.6310541
99_4646_2,263,0.97720927
99_4649_2,281,0.5203482
99_4650_2,236,0.75658095
99_4651_2,253,0.8957275
99_4653_2,260,0.9147515
99_4654_2,261,0.9506909
99_4655_2,267,0.94141346
99_4656_2,247,0.4591419
99_4657_2,291,0.68273467
99_4658_2,256,0.96259207
99_4659_2,252,0.32728246
99_4660_2,307,0.66799206
99_4661_2,242,0.9449195
99_4662_2,307,0.8063421
99_4664_2,271,0.9218227
99_4665_2,281,0.8208128
99_4666_2,251,0.7638437
99_4667_2,256,0.9147309
99_4668_2,308,0.8956675
99_4669_2,270,0.95072997
99_4670_2,242,0.937547
99_4671_2,240,0.9724944
99_4672_2,251,0.7051984
99_4675_2,244,0.70321846
99_4676_2,235,0.67070866
99_4677_2,238,0.5197656
99_4678_2,287,0.93304604
99_4679_2,282,0.33817646
99_4680_2,289,0.9146133
99_4682_2,251,0.4477749
99_4684_2,268,0.91468245
99_4685_2,243,0.5197504
99_4686_2,251,0.8958885
99_4687_2,238,0.90618616
99_4688_2,251,0.88278013
99_4689_2,320,0.6142192
99_4690_2,287,0.9707758
99_4692_2,285,0.52379435
99_4693_2,325,0.3333333333333333
99_4694_2,251,0.8269992
99_4695_2,321,0.5194146
99_4696_2,304,0.9665961
99_4697_2,316,0.88256633
99_4698_2,318,0.98646194
99_4699_2,247,0.82338333
99_4702_2,324,0.7220032
99_4703_2,269,0.9813169
99_4704_2,270,0.8429415
99_4705_2,324,0.9449531
99_4706_2,292,0.9747194
99_4708_2,267,0.9448715
99_4709_2,311,0.80370116
99_4711_2,270,0.971669
99_4712_2,236,0.9653604
99_4713_2,315,0.97408485
99_4714_2,316,0.9554639
99_4715_2,244,0.7109888
99_4716_2,293,0.9809319
99_4719_2,261,0.92178816
99_4720_2,235,0.8656855
99_4722_2,312,0.8205201
99_4723_2,299,0.6837674
99_4724_2,312,0.4620503
99_4725_2,304,0.6306587
99_4727_2,275,0.8825687
99_4728_2,284,0.33082247
99_4729_2,312,0.5432902
99_4730_2,301,0.86543506
99_4731_2,264,0.8668456
99_4732_2,254,0.50989944
99_4734_2,251,0.9332252
99_4735_2,259,0.9279096
99_4736_2,281,0.6833719
99_3012_2,305,0.446188747882843
99_3012_2,245,0.3202586770057678
99_3021_2,312,0.41022393107414246
99_3021_2,324,0.3721959590911865
99_3029_2,309,0.45198625326156616
99_3029_2,249,0.3174606263637543
99_3032_2,309,0.43758389353752136
99_3032_2,264,0.3800435960292816
99_3047_2,264,0.7023668885231018
99_3047_2,325,0.3333333333333333
99_3050_2,273,0.4373377561569214
99_3050_2,243,0.3756130337715149
99_3066_2,236,0.40153974294662476
99_3066_2,256,0.3640529215335846
99_3066_2,325,0.3333333333333333
99_3082_2,281,0.4946301579475403
99_3082_2,309,0.3215390145778656
99_3103_2,264,0.5496463179588318
99_3103_2,325,0.5
99_3113_2,241,0.3923497498035431
99_3113_2,281,0.37418463826179504
99_3114_2,312,0.3586362898349762
99_3114_2,296,0.3433103859424591
99_3115_2,295,0.3926653265953064
99_3115_2,274,0.37387731671333313
99_3123_2,241,0.4221574664115906
99_3123_2,245,0.34399914741516113
99_3154_2,264,0.7655143141746521
99_3154_2,325,0.3333333333333333
99_3178_2,293,0.430268794298172
99_3178_2,312,0.3175209164619446
99_3186_2,291,0.44738176465034485
99_3186_2,309,0.421475887298584
99_3198_2,298,0.4223592281341553
99_3198_2,285,0.3458223342895508
99_3198_2,327,0.3333333333333333
99_3216_2,312,0.4591755270957947
99_3216_2,307,0.3183138966560364
99_3216_2,325,0.3333333333333333
99_3236_2,310,0.439193457365036
99_3236_2,312,0.38365739583969116
99_3246_2,284,0.5112348794937134
99_3246_2,327,0.3333333333333333
99_3247_2,284,0.41095954179763794
99_3247_2,327,0.3333333333333333
99_3251_2,298,0.559691846370697
99_3251_2,264,0.30874210596084595
99_3257_2,309,0.4710337221622467
99_3257_2,327,0.3333333333333333
99_3266_2,241,0.4763983190059662
99_3266_2,285,0.36984074115753174
99_3280_2,274,0.3433956205844879
99_3280_2,243,0.34309712052345276
99_3310_2,309,0.43499496579170227
99_3310_2,323,0.41458266973495483
99_3312_2,309,0.40841999650001526
99_3312_2,284,0.362327516078949
99_3312_2,327,0.5
99_3314_2,312,0.33966925740242004
99_3314_2,265,0.3379971385002136
99_3326_2,298,0.32425960898399353
99_3326_2,327,0.3333333333333333
99_3340_2,312,0.37033435702323914
99_3340_2,248,0.3398933410644531
99_3344_2,257,0.3897680342197418
99_3344_2,312,0.35027623176574707
99_3357_2,241,0.4478992819786072
99_3357_2,299,0.3189418315887451
99_3362_2,264,0.5907700061798096
99_3362_2,325,0.5
99_3369_2,238,0.3512755334377289
99_3369_2,284,0.326050341129303
99_3382_2,312,0.35224536061286926
99_3382_2,248,0.3493957221508026
99_3407_2,264,0.7655178904533386
99_3407_2,325,0.3333333333333333
99_3408_2,309,0.4972665309906006
99_3408_2,327,0.3333333333333333
99_3440_2,312,0.4314512312412262
99_3440_2,282,0.3459440767765045
99_3443_2,312,0.4545052945613861
99_3443_2,291,0.322706013917923
99_3460_2,323,0.39672768115997314
99_3460_2,284,0.3745924234390259
99_3488_2,309,0.4088558852672577
99_3488_2,284,0.36189165711402893
99_3513_2,323,0.4250749945640564
99_3513_2,264,0.3468640148639679
99_3513_2,325,0.3333333333333333
99_3524_2,312,0.44940292835235596
99_3524_2,309,0.33143770694732666
99_3524_2,327,0.3333333333333333
99_3526_2,264,0.5372721552848816
99_3526_2,284,0.30975329875946045
99_3528_2,309,0.6875972747802734
99_3528_2,327,0.5
99_3540_2,309,0.7668427228927612
99_3540_2,327,0.3333333333333333
99_3555_2,264,0.4756351709365845
99_3555_2,325,0.6666666666666666
99_3558_2,264,0.4313105046749115
99_3558_2,327,0.4
99_3575_2,284,0.6101325750350952
99_3575_2,327,0.5
99_3583_2,252,0.7634406685829163
99_3583_2,327,0.3333333333333333
99_3585_2,284,0.3876970410346985
99_3585_2,323,0.38362351059913635
99_3585_2,327,0.3333333333333333
99_3587_2,264,0.431944340467453
99_3587_2,285,0.3845224678516388
99_3599_2,309,0.6875972747802734
99_3599_2,327,0.5
99_3602_2,284,0.3254912197589874
99_3602_2,327,0.5
99_3604_2,264,0.7655178904533386
99_3604_2,325,0.3333333333333333
99_3611_2,312,0.35863715410232544
99_3611_2,255,0.34309121966362
99_3615_2,314,0.4349571466445923
99_3615_2,315,0.33128294348716736
99_3618_2,284,0.5112346410751343
99_3618_2,327,0.3333333333333333
99_3624_2,284,0.4157496988773346
99_3624_2,327,0.5
99_3628_2,315,0.3451414406299591
99_3628_2,323,0.32553529739379883
99_3725_2,314,0.40668249130249023
99_3725_2,292,0.40635478496551514
99_3761_2,323,0.44447624683380127
99_3761_2,241,0.32578393816947937
99_3766_2,312,0.3586363196372986
99_3766_2,277,0.34310221672058105
99_3805_2,241,0.42979031801223755
99_3805_2,288,0.33639657497406006
99_3811_2,264,0.7655179500579834
99_3811_2,325,0.3333333333333333
99_3832_2,309,0.4708617329597473
99_3832_2,327,0.3333333333333333
99_3874_2,251,0.49325475096702576
99_3874_2,325,0.3333333333333333
99_3881_2,309,0.5691141486167908
99_3881_2,327,0.5
99_3912_2,264,0.7655174732208252
99_3912_2,325,0.3333333333333333
99_3916_2,264,0.7655178904533386
99_3916_2,325,0.3333333333333333
99_3941_2,264,0.685822069644928
99_3941_2,325,0.3333333333333333
99_3977_2,275,0.4021298289299011
99_3977_2,254,0.36385542154312134
99_3989_2,254,0.49510565400123596
99_3989_2,323,0.32141929864883423
99_3997_2,292,0.5046768188476562
99_3997_2,252,0.378946989774704
99_4085_2,245,0.5673658847808838
99_4085_2,284,0.3004453182220459
99_4138_2,309,0.7668429017066956
99_4138_2,327,0.3333333333333333
99_4202_2,310,0.41610801219940186
99_4202_2,264,0.3991851806640625
99_4215_2,309,0.5131807327270508
99_4215_2,327,0.3333333333333333
99_4245_2,311,0.6684722900390625
99_4245_2,327,0.42857142857142855
99_4271_2,323,0.43163344264030457
99_4271_2,297,0.3384324014186859
99_4278_2,312,0.44801270961761475
99_4278_2,251,0.3298284113407135
99_4284_2,309,0.6875972747802734
99_4284_2,327,0.5
99_4291_2,312,0.4646390378475189
99_4291_2,323,0.3167746365070343
99_4295_2,297,0.31887614727020264
99_4295_2,325,0.4
99_4326_2,264,0.7655178904533386
99_4326_2,325,0.3333333333333333
99_4371_2,260,0.5540707111358643
99_4371_2,312,0.33542755246162415
99_4375_2,315,0.5543084740638733
99_4375_2,321,0.3295230269432068
99_4384_2,262,0.3447069525718689
99_4384_2,310,0.34379512071609497
99_4394_2,323,0.3408394753932953
99_4394_2,322,0.3379570543766022
99_4396_2,251,0.34369295835494995
99_4396_2,270,0.3429161012172699
99_4398_2,281,0.4542985260486603
99_4398_2,247,0.35915592312812805
99_4407_2,248,0.4324500262737274
99_4407_2,260,0.3268194794654846
99_4418_2,251,0.4554175138473511
99_4418_2,252,0.3210473656654358
99_4424_2,253,0.506512463092804
99_4424_2,260,0.3381551206111908
99_4438_2,279,0.3432956337928772
99_4438_2,304,0.34288325905799866
99_4441_2,312,0.4158429801464081
99_4441_2,323,0.4097989499568939
99_4443_2,262,0.4075499176979065
99_4443_2,279,0.4067103862762451
99_4447_2,306,0.33826786279678345
99_4447_2,286,0.3379882574081421
99_4456_2,281,0.34849482774734497
99_4456_2,299,0.32843539118766785
99_4460_2,248,0.4216136634349823
99_4460_2,237,0.39190560579299927
99_4487_2,264,0.40827858448028564
99_4487_2,305,0.40718311071395874
